word2vec,epoch,batch_size,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.1,0.001,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.01,0.0,0.5,0.7544910179640718,0.7286432160804021,0.677570093457944,0.7021791767554479,0.7447083916767072
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.01,0.0,0.5,0.7045908183632734,0.671875,0.6028037383177571,0.6354679802955665,0.691645771597903
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.01,0.0,0.5,0.7145708582834331,0.6651162790697674,0.6682242990654206,0.6666666666666666,0.7086766094630238
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.01,0.001,0.5,0.7884231536926147,0.7727272727272727,0.7149532710280374,0.7427184466019418,0.7790794229704646
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.01,0.001,0.5,0.7964071856287425,0.7947368421052632,0.705607476635514,0.7475247524752475,0.7848594874466768
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.01,0.001,0.5,0.7704590818363274,0.7512690355329951,0.6915887850467289,0.7201946472019465,0.7604285388648281
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.001,0.0,0.5,0.8223552894211577,0.7880184331797235,0.7990654205607477,0.7935034802784223,0.8193933374580742
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.001,0.0,0.5,0.7744510978043913,0.7393364928909952,0.7289719626168224,0.7341176470588235,0.7686671659774008
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.001,0.0,0.5,0.7764471057884231,0.7475728155339806,0.7196261682242991,0.7333333333333333,0.7692207496173761
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.001,0.001,0.5,0.8243512974051896,0.7837837837837838,0.8130841121495327,0.7981651376146789,0.8229183626949754
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.001,0.001,0.5,0.8363273453093812,0.7972972972972973,0.8271028037383178,0.8119266055045872,0.8351541893256048
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.001,0.001,0.5,0.8403193612774451,0.8073394495412844,0.8224299065420559,0.8148148148148148,0.8380442215637108
